time,generation
2015-01-01T03:00:00,0.3016666666666667
2015-01-01T04:00:00,0.15166666666666667
2015-01-01T05:00:00,0.13166666666666665
2015-01-01T06:00:00,0.08666666666666667
2015-01-01T07:00:00,0.07666666666666666
2015-01-01T08:00:00,0.15
2015-01-01T09:00:00,0.17666666666666667
2015-01-01T10:00:00,0.14
2015-01-01T11:00:00,0.125
2015-01-01T12:00:00,0.29
2015-01-01T13:00:00,0.19166666666666668
2015-01-01T14:00:00,0.185
2015-01-01T15:00:00,0.20833333333333334
2015-01-01T16:00:00,0.235
2015-01-01T17:00:00,0.24166666666666667
2015-01-01T18:00:00,0.23
2015-01-01T19:00:00,0.23333333333333334
2015-01-01T20:00:00,0.375
2015-01-01T21:00:00,0.5783333333333334
2015-01-01T22:00:00,0.7916666666666666
2015-01-01T23:00:00,0.7183333333333334
2015-01-02T00:00:00,0.765
2015-01-02T01:00:00,0.8516666666666667
2015-01-02T02:00:00,0.8933333333333333
2015-01-02T03:00:00,0.9433333333333334
2015-01-02T04:00:00,0.89
2015-01-02T05:00:00,0.5083333333333333
2015-01-02T06:00:00,0.10833333333333334
2015-01-02T07:00:00,0.6583333333333333
2015-01-02T08:00:00,0.9666666666666667
2015-01-02T09:00:00,0.9766666666666667
2015-01-02T10:00:00,0.9733333333333334
2015-01-02T11:00:00,0.9483333333333334
2015-01-02T12:00:00,0.8516666666666667
2015-01-02T13:00:00,0.8833333333333333
2015-01-02T14:00:00,0.8283333333333334
2015-01-02T15:00:00,0.8683333333333333
2015-01-02T16:00:00,0.7783333333333333
2015-01-02T17:00:00,0.8366666666666667
2015-01-02T18:00:00,0.9166666666666666
2015-01-02T19:00:00,0.9216666666666666
2015-01-02T20:00:00,0.905
2015-01-02T21:00:00,0.9116666666666666
2015-01-02T22:00:00,0.9183333333333333
2015-01-02T23:00:00,0.95
2015-01-03T00:00:00,0.9616666666666667
2015-01-03T01:00:00,0.965
2015-01-03T02:00:00,0.97
2015-01-03T03:00:00,0.9633333333333334
2015-01-03T04:00:00,0.8983333333333333
2015-01-03T05:00:00,0.8366666666666667
2015-01-03T06:00:00,0.9083333333333333
2015-01-03T07:00:00,0.885
2015-01-03T08:00:00,0.9133333333333333
2015-01-03T09:00:00,0.8216666666666667
2015-01-03T10:00:00,0.9
2015-01-03T11:00:00,0.9216666666666666
2015-01-03T12:00:00,0.9083333333333333
2015-01-03T13:00:00,0.74
2015-01-03T14:00:00,0.6733333333333333
2015-01-03T15:00:00,0.6416666666666667
2015-01-03T16:00:00,0.6783333333333333
2015-01-03T17:00:00,0.645
2015-01-03T18:00:00,0.48
2015-01-03T19:00:00,0.465
2015-01-03T20:00:00,0.43
2015-01-03T21:00:00,0.48
2015-01-03T22:00:00,0.5133333333333333
2015-01-03T23:00:00,0.6583333333333333
2015-01-04T00:00:00,0.77
2015-01-04T01:00:00,0.6816666666666666
2015-01-04T02:00:00,0.7383333333333333
2015-01-04T03:00:00,0.6366666666666667
2015-01-04T04:00:00,0.65
2015-01-04T05:00:00,0.49666666666666665
2015-01-04T06:00:00,0.7466666666666667
2015-01-04T07:00:00,0.6933333333333334
2015-01-04T08:00:00,0.6566666666666666
2015-01-04T09:00:00,0.5783333333333334
2015-01-04T10:00:00,0.655
2015-01-04T11:00:00,0.6583333333333333
2015-01-04T12:00:00,0.6683333333333333
2015-01-04T13:00:00,0.555
2015-01-04T14:00:00,0.42333333333333334
2015-01-04T15:00:00,0.585
2015-01-04T16:00:00,0.41
2015-01-04T17:00:00,0.3883333333333333
2015-01-04T18:00:00,0.4
2015-01-04T19:00:00,0.1
2015-01-04T20:00:00,0.12166666666666667
2015-01-04T21:00:00,0.275
2015-01-04T22:00:00,0.4
2015-01-04T23:00:00,0.37333333333333335
2015-01-05T00:00:00,0.4166666666666667
2015-01-05T01:00:00,0.30833333333333335
2015-01-05T02:00:00,0.25166666666666665
2015-01-05T03:00:00,0.29
2015-01-05T04:00:00,0.36666666666666664
2015-01-05T05:00:00,0.13
2015-01-05T06:00:00,0.0
2015-01-05T07:00:00,0.10666666666666667
2015-01-05T08:00:00,0.155
2015-01-05T09:00:00,0.18666666666666668
2015-01-05T10:00:00,0.4216666666666667
2015-01-05T11:00:00,0.9183333333333333
2015-01-05T12:00:00,0.775
2015-01-05T13:00:00,0.6416666666666667
2015-01-05T14:00:00,0.49833333333333335
2015-01-05T15:00:00,0.35333333333333333
2015-01-05T16:00:00,0.315
2015-01-05T17:00:00,0.22833333333333333
2015-01-05T18:00:00,0.12166666666666667
2015-01-05T19:00:00,0.075
2015-01-05T20:00:00,0.05333333333333334
2015-01-05T21:00:00,0.028333333333333332
2015-01-05T22:00:00,0.0016666666666666668
2015-01-05T23:00:00,0.0
2015-01-06T00:00:00,0.0
2015-01-06T01:00:00,0.0
2015-01-06T02:00:00,0.0
2015-01-06T03:00:00,0.0
2015-01-06T04:00:00,0.0
2015-01-06T05:00:00,0.0
2015-01-06T06:00:00,0.0
2015-01-06T07:00:00,0.0
2015-01-06T08:00:00,0.0
2015-01-06T09:00:00,0.011666666666666667
2015-01-06T10:00:00,0.12
2015-01-06T11:00:00,0.12666666666666668
2015-01-06T12:00:00,0.16666666666666666
2015-01-06T13:00:00,0.15833333333333333
2015-01-06T14:00:00,0.285
2015-01-06T15:00:00,0.32666666666666666
2015-01-06T16:00:00,0.20833333333333334
2015-01-06T17:00:00,0.36333333333333334
2015-01-06T18:00:00,0.25166666666666665
2015-01-06T19:00:00,0.27666666666666667
2015-01-06T20:00:00,0.23333333333333334
2015-01-06T21:00:00,0.12333333333333334
2015-01-06T22:00:00,0.058333333333333334
2015-01-06T23:00:00,0.05
2015-01-07T00:00:00,0.018333333333333333
2015-01-07T01:00:00,0.045
2015-01-07T02:00:00,0.095
2015-01-07T03:00:00,0.08
2015-01-07T04:00:00,0.07
2015-01-07T05:00:00,0.06666666666666667
2015-01-07T06:00:00,0.09333333333333334
2015-01-07T07:00:00,0.115
2015-01-07T08:00:00,0.09666666666666666
2015-01-07T09:00:00,0.15166666666666667
2015-01-07T10:00:00,0.16333333333333333
2015-01-07T11:00:00,0.13666666666666666
2015-01-07T12:00:00,0.10666666666666667
2015-01-07T13:00:00,0.175
2015-01-07T14:00:00,0.135
2015-01-07T15:00:00,0.1
2015-01-07T16:00:00,0.14833333333333334
2015-01-07T17:00:00,0.14666666666666667
2015-01-07T18:00:00,0.17166666666666666
2015-01-07T19:00:00,0.20333333333333334
2015-01-07T20:00:00,0.16833333333333333
2015-01-07T21:00:00,0.12666666666666668
2015-01-07T22:00:00,0.19833333333333333
2015-01-07T23:00:00,0.16833333333333333
2015-01-08T00:00:00,0.17333333333333334
2015-01-08T01:00:00,0.195
2015-01-08T02:00:00,0.20333333333333334
2015-01-08T03:00:00,0.36333333333333334
2015-01-08T04:00:00,0.25166666666666665
2015-01-08T05:00:00,0.365
2015-01-08T06:00:00,0.30666666666666664
2015-01-08T07:00:00,0.335
2015-01-08T08:00:00,0.31166666666666665
2015-01-08T09:00:00,0.3383333333333333
2015-01-08T10:00:00,0.37333333333333335
2015-01-08T11:00:00,0.43333333333333335
2015-01-08T12:00:00,0.3283333333333333
2015-01-08T13:00:00,0.435
2015-01-08T14:00:00,0.5466666666666666
2015-01-08T15:00:00,0.3233333333333333
2015-01-08T16:00:00,0.31666666666666665
2015-01-08T17:00:00,0.27166666666666667
2015-01-08T18:00:00,0.12333333333333334
2015-01-08T19:00:00,0.235
2015-01-08T20:00:00,0.7416666666666667
2015-01-08T21:00:00,0.4266666666666667
2015-01-08T22:00:00,0.6833333333333333
2015-01-08T23:00:00,0.6683333333333333
2015-01-09T00:00:00,0.7283333333333334
2015-01-09T01:00:00,0.7766666666666666
2015-01-09T02:00:00,0.7316666666666667
2015-01-09T03:00:00,0.7966666666666666
2015-01-09T04:00:00,0.72
2015-01-09T05:00:00,0.5733333333333334
2015-01-09T06:00:00,0.8233333333333334
2015-01-09T07:00:00,0.8716666666666667
2015-01-09T08:00:00,0.9283333333333333
2015-01-09T09:00:00,0.7816666666666666
2015-01-09T10:00:00,0.8883333333333333
2015-01-09T11:00:00,0.7383333333333333
2015-01-09T12:00:00,0.8116666666666666
2015-01-09T13:00:00,0.785
2015-01-09T14:00:00,0.9783333333333334
2015-01-09T15:00:00,0.9666666666666667
2015-01-09T16:00:00,0.8466666666666667
2015-01-09T17:00:00,0.9733333333333334
2015-01-09T18:00:00,0.9666666666666667
2015-01-09T19:00:00,0.975
2015-01-09T20:00:00,0.9666666666666667
2015-01-09T21:00:00,0.8733333333333333
2015-01-09T22:00:00,0.8133333333333334
2015-01-09T23:00:00,0.6166666666666667
2015-01-10T00:00:00,0.24166666666666667
2015-01-10T01:00:00,0.11833333333333333
2015-01-10T02:00:00,0.10333333333333333
2015-01-10T03:00:00,0.095
2015-01-10T04:00:00,0.24833333333333332
2015-01-10T05:00:00,0.665
2015-01-10T06:00:00,0.6133333333333333
2015-01-10T07:00:00,0.73
2015-01-10T08:00:00,0.8816666666666667
2015-01-10T09:00:00,0.8616666666666667
2015-01-10T10:00:00,0.9066666666666666
2015-01-10T11:00:00,0.93
2015-01-10T12:00:00,0.88
2015-01-10T13:00:00,0.6533333333333333
2015-01-10T14:00:00,0.81
2015-01-10T15:00:00,0.7933333333333333
2015-01-10T16:00:00,0.9583333333333334
2015-01-10T17:00:00,0.9766666666666667
2015-01-10T18:00:00,0.9333333333333333
2015-01-10T19:00:00,0.9583333333333334
2015-01-10T20:00:00,0.9766666666666667
2015-01-10T21:00:00,0.9783333333333334
2015-01-10T22:00:00,0.98
2015-01-10T23:00:00,0.9783333333333334
2015-01-11T00:00:00,0.9766666666666667
2015-01-11T01:00:00,0.95
2015-01-11T02:00:00,0.94
2015-01-11T03:00:00,0.8483333333333334
2015-01-11T04:00:00,0.9016666666666666
2015-01-11T05:00:00,0.93
2015-01-11T06:00:00,0.8933333333333333
2015-01-11T07:00:00,0.8233333333333334
2015-01-11T08:00:00,0.9116666666666666
2015-01-11T09:00:00,0.955
2015-01-11T10:00:00,0.9716666666666667
2015-01-11T11:00:00,0.9483333333333334
2015-01-11T12:00:00,0.7683333333333333
2015-01-11T13:00:00,0.925
2015-01-11T14:00:00,0.8583333333333333
2015-01-11T15:00:00,0.7633333333333333
2015-01-11T16:00:00,0.8466666666666667
2015-01-11T17:00:00,0.8433333333333334
2015-01-11T18:00:00,0.785
2015-01-11T19:00:00,0.9
2015-01-11T20:00:00,0.6783333333333333
2015-01-11T21:00:00,0.3983333333333333
2015-01-11T22:00:00,0.7583333333333333
2015-01-11T23:00:00,0.685
2015-01-12T00:00:00,0.6966666666666667
2015-01-12T01:00:00,0.6466666666666666
2015-01-12T02:00:00,0.6283333333333333
2015-01-12T03:00:00,0.555
2015-01-12T04:00:00,0.66
2015-01-12T05:00:00,0.6516666666666666
2015-01-12T06:00:00,0.53
2015-01-12T07:00:00,0.3283333333333333
2015-01-12T08:00:00,0.4683333333333333
2015-01-12T09:00:00,0.47
2015-01-12T10:00:00,0.6633333333333333
2015-01-12T11:00:00,0.7266666666666667
2015-01-12T12:00:00,0.745
2015-01-12T13:00:00,0.8766666666666667
2015-01-12T14:00:00,0.8983333333333333
2015-01-12T15:00:00,0.74
2015-01-12T16:00:00,0.835
2015-01-12T17:00:00,0.6933333333333334
2015-01-12T18:00:00,0.6716666666666666
2015-01-12T19:00:00,0.7783333333333333
2015-01-12T20:00:00,0.9116666666666666
2015-01-12T21:00:00,0.92
2015-01-12T22:00:00,0.9366666666666666
2015-01-12T23:00:00,0.8066666666666666
2015-01-13T00:00:00,0.6066666666666667
2015-01-13T01:00:00,0.4866666666666667
2015-01-13T02:00:00,0.5833333333333334
2015-01-13T03:00:00,0.7083333333333334
2015-01-13T04:00:00,0.6
2015-01-13T05:00:00,0.6783333333333333
2015-01-13T06:00:00,0.6666666666666666
2015-01-13T07:00:00,0.6133333333333333
2015-01-13T08:00:00,0.7933333333333333
2015-01-13T09:00:00,0.9016666666666666
2015-01-13T10:00:00,0.8316666666666667
2015-01-13T11:00:00,0.7233333333333334
2015-01-13T12:00:00,0.8466666666666667
2015-01-13T13:00:00,0.7733333333333333
2015-01-13T14:00:00,0.8833333333333333
2015-01-13T15:00:00,0.7866666666666666
2015-01-13T16:00:00,0.64
2015-01-13T17:00:00,0.7883333333333333
2015-01-13T18:00:00,0.8916666666666667
2015-01-13T19:00:00,0.6466666666666666
2015-01-13T20:00:00,0.465
2015-01-13T21:00:00,0.33666666666666667
2015-01-13T22:00:00,0.3566666666666667
2015-01-13T23:00:00,0.3
2015-01-14T00:00:00,0.39
2015-01-14T01:00:00,0.21833333333333332
2015-01-14T02:00:00,0.19333333333333333
2015-01-14T03:00:00,0.24666666666666667
2015-01-14T04:00:00,0.18166666666666667
2015-01-14T05:00:00,0.30666666666666664
2015-01-14T06:00:00,0.5416666666666666
2015-01-14T07:00:00,0.7016666666666667
2015-01-14T08:00:00,0.6683333333333333
2015-01-14T09:00:00,0.5983333333333334
2015-01-14T10:00:00,0.4666666666666667
2015-01-14T11:00:00,0.6616666666666666
2015-01-14T12:00:00,0.665
2015-01-14T13:00:00,0.43166666666666664
2015-01-14T14:00:00,0.21333333333333335
2015-01-14T15:00:00,0.08166666666666667
2015-01-14T16:00:00,0.20666666666666667
2015-01-14T17:00:00,0.115
2015-01-14T18:00:00,0.13333333333333333
2015-01-14T19:00:00,0.335
2015-01-14T20:00:00,0.4483333333333333
2015-01-14T21:00:00,0.21666666666666667
2015-01-14T22:00:00,0.235
2015-01-14T23:00:00,0.195
2015-01-15T00:00:00,0.12333333333333334
2015-01-15T01:00:00,0.205
2015-01-15T02:00:00,0.21166666666666667
2015-01-15T03:00:00,0.325
2015-01-15T04:00:00,0.41
2015-01-15T05:00:00,0.44
2015-01-15T06:00:00,0.5133333333333333
2015-01-15T07:00:00,0.5116666666666667
2015-01-15T08:00:00,0.6116666666666667
2015-01-15T09:00:00,0.6416666666666667
2015-01-15T10:00:00,0.7683333333333333
2015-01-15T11:00:00,0.675
2015-01-15T12:00:00,0.56
2015-01-15T13:00:00,0.5233333333333333
2015-01-15T14:00:00,0.7166666666666667
2015-01-15T15:00:00,0.655
2015-01-15T16:00:00,0.7533333333333333
2015-01-15T17:00:00,0.8233333333333334
2015-01-15T18:00:00,0.7483333333333333
2015-01-15T19:00:00,0.785
2015-01-15T20:00:00,0.8116666666666666
2015-01-15T21:00:00,0.74
2015-01-15T22:00:00,0.6583333333333333
2015-01-15T23:00:00,0.7
2015-01-16T00:00:00,0.29833333333333334
2015-01-16T01:00:00,0.10333333333333333
2015-01-16T02:00:00,0.175
2015-01-16T03:00:00,0.325
2015-01-16T04:00:00,0.49
2015-01-16T05:00:00,0.34
2015-01-16T06:00:00,0.3383333333333333
2015-01-16T07:00:00,0.18
2015-01-16T08:00:00,0.215
2015-01-16T09:00:00,0.19
2015-01-16T10:00:00,0.12166666666666667
2015-01-16T11:00:00,0.07
2015-01-16T12:00:00,0.06666666666666667
2015-01-16T13:00:00,0.07833333333333334
2015-01-16T14:00:00,0.07166666666666667
2015-01-16T15:00:00,0.041666666666666664
2015-01-16T16:00:00,0.03833333333333333
2015-01-16T17:00:00,0.041666666666666664
2015-01-16T18:00:00,0.043333333333333335
2015-01-16T19:00:00,0.005
2015-01-16T20:00:00,0.0
2015-01-16T21:00:00,0.0
2015-01-16T22:00:00,0.006666666666666667
2015-01-16T23:00:00,0.0033333333333333335
2015-01-17T00:00:00,0.0
2015-01-17T01:00:00,0.01
2015-01-17T02:00:00,0.02
2015-01-17T03:00:00,0.018333333333333333
2015-01-17T04:00:00,0.058333333333333334
2015-01-17T05:00:00,0.07166666666666667
2015-01-17T06:00:00,0.14666666666666667
2015-01-17T07:00:00,0.12833333333333333
2015-01-17T08:00:00,0.105
2015-01-17T09:00:00,0.11
2015-01-17T10:00:00,0.03833333333333333
2015-01-17T11:00:00,0.06166666666666667
2015-01-17T12:00:00,0.11666666666666667
2015-01-17T13:00:00,0.18833333333333332
2015-01-17T14:00:00,0.065
2015-01-17T15:00:00,0.016666666666666666
2015-01-17T16:00:00,0.08833333333333333
2015-01-17T17:00:00,0.14
2015-01-17T18:00:00,0.08666666666666667
2015-01-17T19:00:00,0.06166666666666667
2015-01-17T20:00:00,0.06333333333333334
2015-01-17T21:00:00,0.03
2015-01-17T22:00:00,0.09166666666666666
2015-01-17T23:00:00,0.13666666666666666
2015-01-18T00:00:00,0.09
2015-01-18T01:00:00,0.06666666666666667
2015-01-18T02:00:00,0.07333333333333333
2015-01-18T03:00:00,0.07333333333333333
2015-01-18T04:00:00,0.043333333333333335
2015-01-18T05:00:00,0.095
2015-01-18T06:00:00,0.105
2015-01-18T07:00:00,0.06333333333333334
2015-01-18T08:00:00,0.09833333333333333
2015-01-18T09:00:00,0.09333333333333334
2015-01-18T10:00:00,0.10333333333333333
2015-01-18T11:00:00,0.18666666666666668
2015-01-18T12:00:00,0.13166666666666665
2015-01-18T13:00:00,0.145
2015-01-18T14:00:00,0.06666666666666667
2015-01-18T15:00:00,0.051666666666666666
2015-01-18T16:00:00,0.06
2015-01-18T17:00:00,0.055
2015-01-18T18:00:00,0.06833333333333333
2015-01-18T19:00:00,0.08
2015-01-18T20:00:00,0.051666666666666666
2015-01-18T21:00:00,0.041666666666666664
2015-01-18T22:00:00,0.03333333333333333
2015-01-18T23:00:00,0.07
2015-01-19T00:00:00,0.04666666666666667
2015-01-19T01:00:00,0.05333333333333334
2015-01-19T02:00:00,0.05
2015-01-19T03:00:00,0.03333333333333333
2015-01-19T04:00:00,0.021666666666666667
2015-01-19T05:00:00,0.01
2015-01-19T06:00:00,0.021666666666666667
2015-01-19T07:00:00,0.015
2015-01-19T08:00:00,0.015
2015-01-19T09:00:00,0.0016666666666666668
2015-01-19T10:00:00,0.0
2015-01-19T11:00:00,0.0
2015-01-19T12:00:00,0.0016666666666666668
2015-01-19T13:00:00,0.013333333333333334
2015-01-19T14:00:00,0.01
2015-01-19T15:00:00,0.04
2015-01-19T16:00:00,0.05333333333333334
2015-01-19T17:00:00,0.045
2015-01-19T18:00:00,0.07166666666666667
2015-01-19T19:00:00,0.06166666666666667
2015-01-19T20:00:00,0.035
2015-01-21T22:00:00,0.0
2015-01-21T23:00:00,0.0
2015-01-22T00:00:00,0.0016666666666666668
2015-01-22T01:00:00,0.016666666666666666
2015-01-22T02:00:00,0.0016666666666666668
2015-01-22T03:00:00,0.02666666666666667
2015-01-22T04:00:00,0.06833333333333333
2015-01-22T05:00:00,0.06333333333333334
2015-01-22T06:00:00,0.045
2015-01-22T07:00:00,0.07166666666666667
2015-01-22T08:00:00,0.08833333333333333
2015-01-22T09:00:00,0.10333333333333333
2015-01-22T10:00:00,0.10666666666666667
2015-01-22T11:00:00,0.075
2015-01-22T12:00:00,0.09
2015-01-22T13:00:00,0.12
2015-01-22T14:00:00,0.08666666666666667
2015-01-22T15:00:00,0.06
2015-01-22T16:00:00,0.06
2015-01-22T17:00:00,0.09
2015-01-22T18:00:00,0.08166666666666667
2015-01-22T19:00:00,0.09
2015-01-22T20:00:00,0.09
2015-01-22T21:00:00,0.07666666666666666
2015-01-22T22:00:00,0.09333333333333334
2015-01-22T23:00:00,0.035
2015-01-23T00:00:00,0.05333333333333334
2015-01-23T01:00:00,0.051666666666666666
2015-01-23T02:00:00,0.035
2015-01-23T03:00:00,0.043333333333333335
2015-01-23T04:00:00,0.03333333333333333
2015-01-23T05:00:00,0.04666666666666667
2015-01-23T06:00:00,0.09
2015-01-23T07:00:00,0.09333333333333334
2015-01-23T08:00:00,0.105
2015-01-23T09:00:00,0.035
