time,generation
2015-02-14T07:00:00,0.03166666666666667
2015-02-14T08:00:00,0.01
2015-02-14T09:00:00,0.0
2015-02-14T10:00:00,0.0
2015-02-14T11:00:00,0.0
2015-02-14T12:00:00,0.0
2015-02-14T13:00:00,0.0
2015-02-14T14:00:00,0.0
2015-02-14T15:00:00,0.0
2015-02-14T16:00:00,0.008333333333333333
2015-02-14T17:00:00,0.08333333333333333
2015-02-14T18:00:00,0.125
2015-02-14T19:00:00,0.056666666666666664
2015-02-14T20:00:00,0.09333333333333334
2015-02-14T21:00:00,0.08333333333333333
2015-02-14T22:00:00,0.07166666666666667
2015-02-14T23:00:00,0.07333333333333333
2015-02-15T00:00:00,0.09666666666666666
2015-02-15T01:00:00,0.08166666666666667
2015-02-15T02:00:00,0.09
2015-02-15T03:00:00,0.09
2015-02-15T04:00:00,0.11
2015-02-15T05:00:00,0.05333333333333334
2015-02-15T06:00:00,0.09166666666666666
2015-02-15T07:00:00,0.11
2015-02-15T08:00:00,0.051666666666666666
2015-02-15T09:00:00,0.04833333333333333
2015-02-15T10:00:00,0.01
2015-02-15T11:00:00,0.01
2015-02-15T12:00:00,0.03
2015-02-15T13:00:00,0.03833333333333333
2015-02-15T14:00:00,0.105
2015-02-15T15:00:00,0.11666666666666667
2015-02-15T16:00:00,0.115
2015-02-15T17:00:00,0.16666666666666666
2015-02-15T18:00:00,0.345
2015-02-15T19:00:00,0.345
2015-02-15T20:00:00,0.25833333333333336
2015-02-15T21:00:00,0.3016666666666667
2015-02-15T22:00:00,0.315
2015-02-15T23:00:00,0.355
2015-02-16T00:00:00,0.335
2015-02-16T01:00:00,0.35833333333333334
2015-02-16T02:00:00,0.6033333333333334
2015-02-16T03:00:00,0.43333333333333335
2015-02-16T04:00:00,0.345
2015-02-16T05:00:00,0.38666666666666666
2015-02-16T06:00:00,0.445
2015-02-16T07:00:00,0.48333333333333334
2015-02-16T08:00:00,0.5283333333333333
2015-02-16T09:00:00,0.4266666666666667
2015-02-16T10:00:00,0.4166666666666667
2015-02-16T11:00:00,0.305
2015-02-16T12:00:00,0.20833333333333334
2015-02-16T13:00:00,0.25
2015-02-16T14:00:00,0.24
2015-02-16T15:00:00,0.245
2015-02-16T16:00:00,0.275
2015-02-16T17:00:00,0.245
2015-02-16T18:00:00,0.345
2015-02-16T19:00:00,0.24833333333333332
2015-02-16T20:00:00,0.19333333333333333
2015-02-16T21:00:00,0.185
2015-02-16T22:00:00,0.11166666666666666
2015-02-16T23:00:00,0.12
2015-02-17T00:00:00,0.08333333333333333
2015-02-17T01:00:00,0.008333333333333333
2015-02-17T02:00:00,0.035
2015-02-17T03:00:00,0.041666666666666664
2015-02-17T04:00:00,0.03
2015-02-17T05:00:00,0.013333333333333334
2015-02-17T06:00:00,0.013333333333333334
2015-02-17T07:00:00,0.016666666666666666
2015-02-17T08:00:00,0.0
2015-02-17T09:00:00,0.0
2015-02-17T10:00:00,0.0
2015-02-17T11:00:00,0.0
2015-02-17T12:00:00,0.0
2015-02-17T13:00:00,0.0033333333333333335
2015-02-17T14:00:00,0.03166666666666667
2015-02-17T15:00:00,0.005
2015-02-17T16:00:00,0.03
2015-02-17T17:00:00,0.03833333333333333
2015-02-17T18:00:00,0.0
2015-02-17T19:00:00,0.0
2015-02-17T20:00:00,0.005
2015-02-17T21:00:00,0.0016666666666666668
2015-02-17T22:00:00,0.005
2015-02-17T23:00:00,0.028333333333333332
2015-02-18T00:00:00,0.01
2015-02-18T01:00:00,0.021666666666666667
2015-02-18T02:00:00,0.02666666666666667
2015-02-18T03:00:00,0.011666666666666667
2015-02-18T04:00:00,0.008333333333333333
2015-02-18T05:00:00,0.023333333333333334
2015-02-18T06:00:00,0.04
2015-02-18T07:00:00,0.015
2015-02-18T08:00:00,0.04
2015-02-18T09:00:00,0.06833333333333333
2015-02-18T10:00:00,0.02666666666666667
2015-02-18T11:00:00,0.03666666666666667
2015-02-18T12:00:00,0.04833333333333333
2015-02-18T13:00:00,0.05333333333333334
2015-02-18T14:00:00,0.08166666666666667
2015-02-18T15:00:00,0.12
2015-02-18T16:00:00,0.17
2015-02-18T17:00:00,0.145
2015-02-18T18:00:00,0.22666666666666666
2015-02-18T19:00:00,0.235
2015-02-18T20:00:00,0.12666666666666668
2015-02-18T21:00:00,0.12333333333333334
2015-02-18T22:00:00,0.16166666666666665
2015-02-18T23:00:00,0.135
2015-02-19T00:00:00,0.13833333333333334
2015-02-19T01:00:00,0.08166666666666667
2015-02-19T02:00:00,0.005
2015-02-19T03:00:00,0.051666666666666666
2015-02-19T04:00:00,0.04833333333333333
2015-02-19T05:00:00,0.065
2015-02-19T06:00:00,0.051666666666666666
2015-02-19T07:00:00,0.08833333333333333
2015-02-19T08:00:00,0.06833333333333333
2015-02-19T09:00:00,0.09
2015-02-19T10:00:00,0.085
2015-02-19T11:00:00,0.07166666666666667
2015-02-19T12:00:00,0.03166666666666667
2015-02-19T13:00:00,0.11333333333333333
2015-02-19T14:00:00,0.11666666666666667
2015-02-19T15:00:00,0.07166666666666667
2015-02-19T16:00:00,0.045
2015-02-19T17:00:00,0.04833333333333333
2015-02-19T18:00:00,0.07333333333333333
2015-02-19T19:00:00,0.055
2015-02-19T20:00:00,0.135
2015-02-19T21:00:00,0.14333333333333334
2015-02-19T22:00:00,0.13166666666666665
2015-02-19T23:00:00,0.12166666666666667
2015-02-20T00:00:00,0.10833333333333334
2015-02-20T01:00:00,0.10166666666666667
2015-02-20T02:00:00,0.09166666666666666
2015-02-20T03:00:00,0.08833333333333333
2015-02-20T04:00:00,0.07166666666666667
2015-02-20T05:00:00,0.09666666666666666
2015-02-20T06:00:00,0.07333333333333333
2015-02-20T07:00:00,0.08666666666666667
2015-02-20T08:00:00,0.105
2015-02-20T09:00:00,0.13
2015-02-20T10:00:00,0.16166666666666665
2015-02-20T11:00:00,0.4
2015-02-20T12:00:00,0.45
2015-02-20T13:00:00,0.41833333333333333
2015-02-20T14:00:00,0.23166666666666666
2015-02-20T15:00:00,0.14333333333333334
2015-02-20T16:00:00,0.12
2015-02-20T17:00:00,0.16666666666666666
2015-02-20T18:00:00,0.3
2015-02-20T19:00:00,0.26166666666666666
2015-02-20T20:00:00,0.15666666666666668
2015-02-20T21:00:00,0.16
2015-02-20T22:00:00,0.11
2015-02-20T23:00:00,0.24
2015-02-21T00:00:00,0.32666666666666666
2015-02-21T01:00:00,0.3433333333333333
2015-02-21T02:00:00,0.22666666666666666
2015-02-21T03:00:00,0.215
2015-02-21T04:00:00,0.235
2015-02-21T05:00:00,0.37833333333333335
2015-02-21T06:00:00,0.5416666666666666
2015-02-21T07:00:00,0.5833333333333334
2015-02-21T08:00:00,0.6866666666666666
2015-02-21T09:00:00,0.8066666666666666
2015-02-21T10:00:00,0.82
2015-02-21T11:00:00,0.8866666666666667
2015-02-21T12:00:00,0.8533333333333334
2015-02-21T13:00:00,0.8066666666666666
2015-02-21T14:00:00,0.6933333333333334
2015-02-21T15:00:00,0.37833333333333335
2015-02-21T16:00:00,0.13833333333333334
2015-02-21T17:00:00,0.15
2015-02-21T18:00:00,0.11
2015-02-21T19:00:00,0.11833333333333333
2015-02-21T20:00:00,0.095
2015-02-21T21:00:00,0.195
2015-02-21T22:00:00,0.14833333333333334
2015-02-21T23:00:00,0.07166666666666667
2015-02-22T00:00:00,0.07
2015-02-22T01:00:00,0.1
2015-02-22T02:00:00,0.085
2015-02-22T03:00:00,0.016666666666666666
2015-02-22T04:00:00,0.0033333333333333335
2015-02-22T05:00:00,0.03333333333333333
2015-02-22T06:00:00,0.03166666666666667
2015-02-22T07:00:00,0.025
2015-02-22T08:00:00,0.155
2015-02-22T09:00:00,0.041666666666666664
2015-02-22T10:00:00,0.15
2015-02-22T11:00:00,0.04833333333333333
2015-02-22T12:00:00,0.016666666666666666
2015-02-22T13:00:00,0.0016666666666666668
2015-02-22T14:00:00,0.023333333333333334
2015-02-22T15:00:00,0.041666666666666664
2015-02-22T16:00:00,0.06333333333333334
2015-02-22T17:00:00,0.16
2015-02-22T18:00:00,0.14666666666666667
2015-02-22T19:00:00,0.11833333333333333
2015-02-22T20:00:00,0.16
2015-02-22T21:00:00,0.13833333333333334
2015-02-22T22:00:00,0.21333333333333335
2015-02-22T23:00:00,0.305
2015-02-23T00:00:00,0.32
2015-02-23T01:00:00,0.555
2015-02-23T02:00:00,0.6466666666666666
2015-02-23T03:00:00,0.63
2015-02-23T04:00:00,0.49166666666666664
2015-02-23T05:00:00,0.39666666666666667
2015-02-23T06:00:00,0.6366666666666667
2015-02-23T07:00:00,0.6566666666666666
2015-02-23T08:00:00,0.785
2015-02-23T09:00:00,0.5516666666666666
2015-02-23T10:00:00,0.48833333333333334
2015-02-23T11:00:00,0.43666666666666665
2015-02-23T12:00:00,0.37666666666666665
2015-02-23T13:00:00,0.23833333333333334
2015-02-23T14:00:00,0.19
2015-02-23T15:00:00,0.11833333333333333
2015-02-23T16:00:00,0.13
2015-02-23T17:00:00,0.07166666666666667
2015-02-23T18:00:00,0.07
2015-02-23T19:00:00,0.06666666666666667
2015-02-23T20:00:00,0.06166666666666667
2015-02-23T21:00:00,0.265
2015-02-23T22:00:00,0.24666666666666667
2015-02-23T23:00:00,0.2733333333333333
2015-02-24T00:00:00,0.215
2015-02-24T01:00:00,0.23
2015-02-24T02:00:00,0.24833333333333332
2015-02-24T03:00:00,0.225
2015-02-24T04:00:00,0.16
2015-02-24T05:00:00,0.28
2015-02-24T06:00:00,0.2833333333333333
2015-02-24T07:00:00,0.265
2015-02-24T08:00:00,0.10833333333333334
2015-02-24T09:00:00,0.14833333333333334
2015-02-24T10:00:00,0.25666666666666665
2015-02-24T11:00:00,0.35
2015-02-24T12:00:00,0.49
2015-02-24T13:00:00,0.515
2015-02-24T14:00:00,0.46
2015-02-24T15:00:00,0.44333333333333336
2015-02-24T16:00:00,0.23166666666666666
2015-02-24T17:00:00,0.23333333333333334
2015-02-24T18:00:00,0.17166666666666666
2015-02-24T19:00:00,0.22
2015-02-24T20:00:00,0.33666666666666667
2015-02-24T21:00:00,0.175
2015-02-24T22:00:00,0.12333333333333334
2015-02-24T23:00:00,0.135
2015-02-25T00:00:00,0.15166666666666667
2015-02-25T01:00:00,0.12833333333333333
2015-02-25T02:00:00,0.09833333333333333
2015-02-25T03:00:00,0.09333333333333334
2015-02-25T04:00:00,0.095
2015-02-25T05:00:00,0.08333333333333333
2015-02-25T06:00:00,0.05333333333333334
2015-02-25T07:00:00,0.06333333333333334
2015-02-25T08:00:00,0.045
2015-02-25T09:00:00,0.041666666666666664
2015-02-25T10:00:00,0.045
2015-02-25T11:00:00,0.016666666666666666
2015-02-25T12:00:00,0.10166666666666667
2015-02-25T13:00:00,0.12833333333333333
2015-02-25T14:00:00,0.02666666666666667
2015-02-25T15:00:00,0.0016666666666666668
2015-02-25T16:00:00,0.0
2015-02-25T17:00:00,0.0
2015-02-25T18:00:00,0.0
2015-02-25T19:00:00,0.0
2015-02-25T20:00:00,0.0
2015-02-25T21:00:00,0.018333333333333333
2015-02-25T22:00:00,0.043333333333333335
2015-02-25T23:00:00,0.041666666666666664
2015-02-26T00:00:00,0.05
2015-02-26T01:00:00,0.041666666666666664
2015-02-26T02:00:00,0.03333333333333333
2015-02-26T03:00:00,0.023333333333333334
2015-02-26T04:00:00,0.06166666666666667
2015-02-26T05:00:00,0.07166666666666667
2015-02-26T06:00:00,0.04833333333333333
2015-02-26T07:00:00,0.04
2015-02-26T08:00:00,0.005
2015-02-26T09:00:00,0.01
2015-02-26T10:00:00,0.05333333333333334
2015-02-26T11:00:00,0.245
2015-02-26T12:00:00,0.27
2015-02-26T13:00:00,0.175
2015-02-26T14:00:00,0.16666666666666666
2015-02-26T15:00:00,0.14666666666666667
2015-02-26T16:00:00,0.12833333333333333
2015-02-26T17:00:00,0.22666666666666666
2015-02-26T18:00:00,0.31666666666666665
2015-02-26T19:00:00,0.3383333333333333
2015-02-26T20:00:00,0.3
2015-02-26T21:00:00,0.30333333333333334
2015-02-26T22:00:00,0.21833333333333332
2015-02-26T23:00:00,0.20666666666666667
2015-02-27T00:00:00,0.13
2015-02-27T01:00:00,0.15666666666666668
2015-02-27T02:00:00,0.125
2015-02-27T03:00:00,0.13666666666666666
2015-02-27T04:00:00,0.21833333333333332
2015-02-27T05:00:00,0.16833333333333333
2015-02-27T06:00:00,0.11166666666666666
2015-02-27T07:00:00,0.15833333333333333
2015-02-27T08:00:00,0.08166666666666667
2015-02-27T09:00:00,0.035
2015-02-27T10:00:00,0.023333333333333334
2015-02-27T11:00:00,0.025
2015-02-27T12:00:00,0.013333333333333334
2015-02-27T13:00:00,0.0
2015-02-27T14:00:00,0.006666666666666667
2015-02-27T15:00:00,0.028333333333333332
2015-02-27T16:00:00,0.095
2015-02-27T17:00:00,0.07333333333333333
2015-02-27T18:00:00,0.05
2015-02-27T19:00:00,0.1
2015-02-27T20:00:00,0.1
2015-02-27T21:00:00,0.14666666666666667
2015-02-27T22:00:00,0.195
2015-02-27T23:00:00,0.16
2015-02-28T00:00:00,0.12
2015-02-28T01:00:00,0.085
2015-02-28T02:00:00,0.08666666666666667
2015-02-28T03:00:00,0.16666666666666666
2015-02-28T04:00:00,0.155
2015-02-28T05:00:00,0.06333333333333334
2015-02-28T06:00:00,0.02
2015-02-28T07:00:00,0.041666666666666664
2015-02-28T08:00:00,0.018333333333333333
2015-02-28T09:00:00,0.025
2015-02-28T10:00:00,0.07666666666666666
2015-02-28T11:00:00,0.04833333333333333
2015-02-28T12:00:00,0.018333333333333333
2015-02-28T13:00:00,0.07166666666666667
2015-02-28T14:00:00,0.04
2015-02-28T15:00:00,0.09166666666666666
2015-02-28T16:00:00,0.065
2015-02-28T17:00:00,0.08666666666666667
2015-02-28T18:00:00,0.30666666666666664
2015-02-28T19:00:00,0.23
2015-02-28T20:00:00,0.18833333333333332
2015-02-28T21:00:00,0.205
2015-02-28T22:00:00,0.20333333333333334
2015-02-28T23:00:00,0.2
2015-03-01T00:00:00,0.13666666666666666
2015-03-01T01:00:00,0.31666666666666665
2015-03-01T02:00:00,0.41833333333333333
2015-03-01T03:00:00,0.3616666666666667
2015-03-01T04:00:00,0.425
2015-03-01T05:00:00,0.5233333333333333
2015-03-01T06:00:00,0.625
2015-03-01T07:00:00,0.73
2015-03-01T08:00:00,0.7433333333333333
2015-03-01T09:00:00,0.825
2015-03-01T10:00:00,0.7816666666666666
2015-03-01T11:00:00,0.81
2015-03-01T12:00:00,0.8183333333333334
2015-03-01T13:00:00,0.7566666666666667
2015-03-01T14:00:00,0.7583333333333333
2015-03-01T15:00:00,0.4633333333333333
2015-03-01T16:00:00,0.3433333333333333
2015-03-01T17:00:00,0.22833333333333333
2015-03-01T18:00:00,0.028333333333333332
2015-03-01T19:00:00,0.10833333333333334
2015-03-01T20:00:00,0.04833333333333333
2015-03-01T21:00:00,0.14166666666666666
2015-03-01T22:00:00,0.17833333333333334
2015-03-01T23:00:00,0.27166666666666667
2015-03-02T00:00:00,0.14
2015-03-02T01:00:00,0.235
2015-03-02T02:00:00,0.235
2015-03-02T03:00:00,0.2683333333333333
2015-03-02T04:00:00,0.5233333333333333
2015-03-02T05:00:00,0.7483333333333333
2015-03-02T06:00:00,0.6233333333333333
2015-03-02T07:00:00,0.8066666666666666
2015-03-02T08:00:00,0.9216666666666666
2015-03-02T09:00:00,0.9283333333333333
2015-03-02T10:00:00,0.895
2015-03-02T11:00:00,0.895
2015-03-02T12:00:00,0.8316666666666667
2015-03-02T13:00:00,0.86
2015-03-02T14:00:00,0.8716666666666667
2015-03-02T15:00:00,0.59
2015-03-02T16:00:00,0.42
2015-03-02T17:00:00,0.7833333333333333
2015-03-02T18:00:00,0.5833333333333334
2015-03-02T19:00:00,0.4866666666666667
2015-03-02T20:00:00,0.49333333333333335
2015-03-02T21:00:00,0.755
2015-03-02T22:00:00,0.3383333333333333
2015-03-02T23:00:00,0.48333333333333334
2015-03-03T00:00:00,0.5083333333333333
2015-03-03T01:00:00,0.555
2015-03-03T02:00:00,0.8266666666666667
2015-03-03T03:00:00,0.955
2015-03-03T04:00:00,0.9533333333333334
2015-03-03T05:00:00,0.8416666666666667
2015-03-03T06:00:00,0.5883333333333334
2015-03-03T07:00:00,0.565
2015-03-03T08:00:00,0.515
2015-03-03T09:00:00,0.62
2015-03-03T10:00:00,0.57
2015-03-03T11:00:00,0.54
2015-03-03T12:00:00,0.74
2015-03-03T13:00:00,0.6283333333333333
2015-03-03T14:00:00,0.16833333333333333
2015-03-03T15:00:00,0.125
2015-03-03T16:00:00,0.31333333333333335
2015-03-03T17:00:00,0.3333333333333333
2015-03-03T18:00:00,0.11833333333333333
2015-03-03T19:00:00,0.43166666666666664
2015-03-03T20:00:00,0.26
2015-03-03T21:00:00,0.395
2015-03-03T22:00:00,0.28833333333333333
2015-03-03T23:00:00,0.35833333333333334
2015-03-04T00:00:00,0.24666666666666667
2015-03-04T01:00:00,0.24833333333333332
2015-03-04T02:00:00,0.23
2015-03-04T03:00:00,0.17666666666666667
2015-03-04T04:00:00,0.21166666666666667
2015-03-04T05:00:00,0.30333333333333334
2015-03-04T06:00:00,0.31166666666666665
2015-03-04T07:00:00,0.18
2015-03-04T08:00:00,0.31166666666666665
2015-03-04T09:00:00,0.41833333333333333
2015-03-04T10:00:00,0.49166666666666664
2015-03-04T11:00:00,0.4666666666666667
2015-03-04T12:00:00,0.3233333333333333
2015-03-04T13:00:00,0.55
2015-03-04T14:00:00,0.5733333333333334
2015-03-04T15:00:00,0.355
2015-03-04T16:00:00,0.3933333333333333
2015-03-04T17:00:00,0.24666666666666667
2015-03-04T18:00:00,0.405
2015-03-04T19:00:00,0.22
2015-03-04T20:00:00,0.3016666666666667
2015-03-04T21:00:00,0.275
2015-03-04T22:00:00,0.18333333333333332
2015-03-04T23:00:00,0.22666666666666666
2015-03-05T00:00:00,0.12666666666666668
2015-03-05T01:00:00,0.18
2015-03-05T02:00:00,0.305
2015-03-05T03:00:00,0.295
2015-03-05T04:00:00,0.255
2015-03-05T05:00:00,0.21833333333333332
2015-03-05T06:00:00,0.23166666666666666
2015-03-05T07:00:00,0.17
2015-03-05T08:00:00,0.075
2015-03-05T09:00:00,0.07833333333333334
2015-03-05T10:00:00,0.145
2015-03-05T11:00:00,0.14
2015-03-05T12:00:00,0.13333333333333333
2015-03-05T13:00:00,0.135
2015-03-05T14:00:00,0.20166666666666666
2015-03-05T15:00:00,0.07
2015-03-05T16:00:00,0.08333333333333333
2015-03-05T17:00:00,0.10333333333333333
2015-03-05T18:00:00,0.056666666666666664
2015-03-05T19:00:00,0.06166666666666667
2015-03-05T20:00:00,0.06666666666666667
2015-03-05T21:00:00,0.035
2015-03-05T22:00:00,0.051666666666666666
2015-03-05T23:00:00,0.028333333333333332
2015-03-06T00:00:00,0.02666666666666667
2015-03-06T01:00:00,0.018333333333333333
2015-03-06T02:00:00,0.04666666666666667
2015-03-06T03:00:00,0.05333333333333334
2015-03-06T04:00:00,0.07333333333333333
2015-03-06T05:00:00,0.11833333333333333
2015-03-06T06:00:00,0.11666666666666667
2015-03-06T07:00:00,0.13666666666666666
2015-03-06T08:00:00,0.09166666666666666
2015-03-06T09:00:00,0.09166666666666666
2015-03-06T10:00:00,0.09666666666666666
2015-03-06T11:00:00,0.14166666666666666
2015-03-06T12:00:00,0.15666666666666668
2015-03-06T13:00:00,0.18166666666666667
2015-03-06T14:00:00,0.16666666666666666
2015-03-06T15:00:00,0.11833333333333333
2015-03-06T16:00:00,0.1
2015-03-06T17:00:00,0.075
2015-03-06T18:00:00,0.055
2015-03-06T19:00:00,0.035
2015-03-06T20:00:00,0.07666666666666666
